"","X","mp_id","name.x","level.x","riding_name.x","riding_id.x","province.x","party.x","region.x.x","region.y.x","total_pop.x","male.x","female.x","age0m14.x","age15m29.x","age30m44.x","age45m59.x","age60m74.x","age75p.x","age18p.x","english.x","french.x","otherLang.x","income40m.x","income40m99.x","income100p.x","educHSB.x","educColl.x","educUniv.x","vote2018_CAQ.x","vote2018_PQ.x","vote2018_PLQ.x","vote2018_QS.x","vote2018_PCQ.x","char","value","value.Cluster","value.Themes","theme","name.y","level.y","riding_name.y","riding_id.y","province.y","party.y","region.x.y","region.y.y","total_pop.y","male.y","female.y","age0m14.y","age15m29.y","age30m44.y","age45m59.y","age60m74.y","age75p.y","age18p.y","english.y","french.y","otherLang.y","income40m.y","income40m99.y","income100p.y","educHSB.y","educColl.y","educUniv.y","vote2018_CAQ.y","vote2018_PQ.y","vote2018_PLQ.y","vote2018_QS.y","vote2018_PCQ.y","qid","gender"
"11",3411,342,"Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.0092391924261434,0.981065358731607,0.0095813847382228,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"c1","notably liberal",1,"socially progressive agenda  || progressive and social justice  || progressive social policy  || social Democrat  || progressive social measures ","social_progressive","Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.00923919242614349,0.981065358731607,0.00958138473822288,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"Q56877006","Female"
"12",3412,342,"Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.0092391924261434,0.981065358731607,0.0095813847382228,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"c2","committed to another sovereignty referendum",6,"Quebec 's language and cultural identity .. promotion  || francophone - quebecois culture  || Quebec 's language  || Quebec 's interests  || quebeckers representation ","nation_qc","Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.00923919242614349,0.981065358731607,0.00958138473822288,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"Q56877006","Female"
"13",3413,342,"Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.0092391924261434,0.981065358731607,0.0095813847382228,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"c3","strongly defender of the French language",6,"Quebec 's language and cultural identity .. promotion  || francophone - quebecois culture  || Quebec 's language  || Quebec 's interests  || quebeckers representation ","nation_qc","Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.00923919242614349,0.981065358731607,0.00958138473822288,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"Q56877006","Female"
"14",3414,342,"Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.0092391924261434,0.981065358731607,0.0095813847382228,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"c4","advocates for greater francophone representation in government",6,"Quebec 's language and cultural identity .. promotion  || francophone - quebecois culture  || Quebec 's language  || Quebec 's interests  || quebeckers representation ","nation_qc","Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.00923919242614349,0.981065358731607,0.00958138473822288,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"Q56877006","Female"
"15",3416,342,"Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.0092391924261434,0.981065358731607,0.0095813847382228,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"c6","pro-environmental policies",10,"pro - environment policy  || pro - environmental protection  || pro environmental policies  || pro - environmental policies  || pro - environmental initiatives ","environment","Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.00923919242614349,0.981065358731607,0.00958138473822288,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"Q56877006","Female"
"16",3417,342,"Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.0092391924261434,0.981065358731607,0.0095813847382228,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"c7","emphasizes accessibility to public services",10,"pro - environment policy  || pro - environmental protection  || pro environmental policies  || pro - environmental policies  || pro - environmental initiatives ","environment","Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.00923919242614349,0.981065358731607,0.00958138473822288,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"Q56877006","Female"
"17",3418,342,"Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.0092391924261434,0.981065358731607,0.0095813847382228,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"c8","seeks to improve public transport networks",10,"pro - environment policy  || pro - environmental protection  || pro environmental policies  || pro - environmental policies  || pro - environmental initiatives ","environment","Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.00923919242614349,0.981065358731607,0.00958138473822288,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"Q56877006","Female"
"18",3419,342,"Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.0092391924261434,0.981065358731607,0.0095813847382228,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"c9","supports education reform",22,"improved education  || education reform  || increased education funding  || education - focused .. promotion  || public education initiatives ","education","Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.00923919242614349,0.981065358731607,0.00958138473822288,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"Q56877006","Female"
"19",3420,342,"Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.0092391924261434,0.981065358731607,0.0095813847382228,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"c10","looks to reduce Immigration backlogs.",4,"pro - social justice  || pro - gender equality  || gender equality advocate  || social equality  || pro - immigrant rights ","social_justice","Suzanne Blais","prov","Abitibi-Ouest",642,NA,"CAQ",NA,"abitibi",45290,0.508688245315162,0.491198182850653,0.176377058489495,0.163543441226576,0.177626348665531,0.229301533219761,0.195229982964225,0.0578080636002272,0.794728612910431,0.00923919242614349,0.981065358731607,0.00958138473822288,0.315776016364101,0.433648683201227,0.250830989516748,0.490828851192939,0.392635498551924,0.116535650255137,0.3412,0.3326,0.1131,0.1659,0.0172,"Q56877006","Female"
"20",3421,343,"Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"c1","Advocating for gender equality",4,"pro - social justice  || pro - gender equality  || gender equality advocate  || social equality  || pro - immigrant rights ","social_justice","Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"Q2965998","Female"
"21",3422,343,"Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"c2","Promoting inclusion and diversity",4,"pro - social justice  || pro - gender equality  || gender equality advocate  || social equality  || pro - immigrant rights ","social_justice","Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"Q2965998","Female"
"22",3423,343,"Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"c3","Defending multilateralism",10,"pro - environment policy  || pro - environmental protection  || pro environmental policies  || pro - environmental policies  || pro - environmental initiatives ","environment","Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"Q2965998","Female"
"23",3424,343,"Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"c4","Working to build better relations with Indigenous peoples",4,"pro - social justice  || pro - gender equality  || gender equality advocate  || social equality  || pro - immigrant rights ","social_justice","Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"Q2965998","Female"
"24",3425,343,"Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"c5","Supporting Canadian workers",6,"Quebec 's language and cultural identity .. promotion  || francophone - quebecois culture  || Quebec 's language  || Quebec 's interests  || quebeckers representation ","nation_qc","Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"Q2965998","Female"
"25",3426,343,"Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"c6","Taking action to address climate change",10,"pro - environment policy  || pro - environmental protection  || pro environmental policies  || pro - environmental policies  || pro - environmental initiatives ","environment","Christine St-Pierre","prov","Acadie",338,NA,"PLQ",NA,"west_mtl",82340,0.486364503210222,0.513635496789778,0.191723348801729,0.173288411416947,0.225096942343144,0.191405505053716,0.132604411671222,0.0858178119636387,0.780350438047559,0.0729981631403497,0.352677052860739,0.574256752160011,0.386855748703873,0.443427874351937,0.169868862458067,0.394053798961775,0.253185464841907,0.352760736196319,0.1651,0.09,0.538,0.1375,0,"Q2965998","Female"
